Outliers,No outliers
108.91666666666667,6.883333333333334
72.4,19.733333333333334
21.916666666666668,15.416666666666666
18.583333333333332,18.566666666666666
27.566666666666666,13.766666666666667
179.26666666666668,42.916666666666664
19.816666666666666,12.05
0.5333333333333333,13.866666666666667
1.7666666666666666,6.95
90.05,16.083333333333332
56.5,7.533333333333333
80.75,23.5
137.66666666666666,18.183333333333334
21.766666666666666,27.833333333333332
8.133333333333333,14.1
241.63333333333333,21.316666666666666
137.76666666666668,12.333333333333334
3.9833333333333334,29.033333333333335
168.26666666666668,29.133333333333333
89.51666666666667,5.866666666666666
104.71666666666667,28.833333333333332
9.516666666666667,7.916666666666667
21.716666666666665,17.0
4.95,7.9
16.083333333333332,15.5
0.45,6.9
2.216666666666667,6.2
4.416666666666667,20.85
3.1333333333333333,8.883333333333333
333.3666666666667,9.633333333333333
382.53333333333336,26.7
1.75,19.183333333333334
14.933333333333334,32.56666666666667
6.183333333333334,5.766666666666667
4.383333333333334,12.183333333333334
130.68333333333334,26.716666666666665
264.75,10.7
3.6,14.45
18.816666666666666,16.4
1.7333333333333334,9.65
12.3,19.95
9.266666666666667,12.083333333333334
15.25,20.683333333333334
1.9166666666666667,16.283333333333335
12.1,21.016666666666666
17.208333333333336,12.25
17.208333333333336,15.533333333333333
17.208333333333336,138.5
