name,move_sec,length,speed_kmh,move_to_ts_name,self_ts_name,self_busy_sec
4СП(4+),22,332.0,54.3273,6-14СП(к),4СП(к),1602935910
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1602936014
НАП,29,376.0,46.6759,Н1ИП,НАП(к),1602936024
4СП(4+),22,332.0,54.3273,6-14СП(к),4СП(к),1602936395
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1602936500
НАП,29,376.0,46.6759,Н1ИП,НАП(к),1602936510
НАП,479,376.0,2.82589,1-9СП(к),НАП(к),1602936812
НАП,21,376.0,64.4571,1-9СП(к),НАП(к),1602939420
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1602939441
4СП(4+),20,332.0,59.76,Ч1УП,4СП(к),1602939530
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1602940572
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1602940596
ЧДП,21,223.0,38.2286,2-8СП(к),ЧДП(к),1602940679
4СП(4+),21,332.0,56.9143,Ч1УП,4СП(к),1602940693
1-9СП(1+;3+;9-),22,146.0,23.8909,НАП(к),1-9СП(к),1602940864
НАП,56,376.0,24.1714,Н1ИП,НАП(к),1602940886
НАП,29,376.0,46.6759,1-9СП(к),НАП(к),1602942824
1-9СП(1+;3+;9+),14,146.0,37.5429,2АП(к),1-9СП(к),1602942853
4СП(4+),24,332.0,49.8,Ч1УП,4СП(к),1602942974
ЧДП,19,223.0,42.2526,2-8СП(к),ЧДП(к),1602944073
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1602944206
НАП,38,376.0,35.6211,Н1ИП,НАП(к),1602944218
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1602946570
НАП,25,376.0,54.144,Н1ИП,НАП(к),1602946583
4СП(4+),48,332.0,24.9,6-14СП(к),4СП(к),1602947964
НАП,28,376.0,48.3429,1-9СП(к),НАП(к),1602948050
1-9СП(1+;3+;9-),11,146.0,47.7818,3АП(к),1-9СП(к),1602948078
ЧДП,17,223.0,47.2235,ЧД1УП,ЧДП(к),1602948194
1-9СП(1+;3+;9+),15,146.0,35.04,НАП(к),1-9СП(к),1602948460
НАП,37,376.0,36.5838,Н1ИП,НАП(к),1602948475
НАП,38,376.0,35.6211,1-9СП(к),НАП(к),1602953228
1-9СП(1+;3+;9+),18,146.0,29.2,2АП(к),1-9СП(к),1602953266
4СП(4+),30,332.0,39.84,6-14СП(к),4СП(к),1602954120
ЧДП,19,223.0,42.2526,2-8СП(к),ЧДП(к),1602954843
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1602954970
НАП,34,376.0,39.8118,Н1ИП,НАП(к),1602954982
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1602956757
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1602956781
НАП,43,376.0,31.4791,1-9СП(к),НАП(к),1602957450
1-9СП(1+;3-),17,108.0,22.8706,5-13СП(к),1-9СП(к),1602957493
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1602959218
1-9СП(1+;3+;9+),14,146.0,37.5429,2АП(к),1-9СП(к),1602959242
4СП(4+),22,332.0,54.3273,Ч1УП,4СП(к),1602959335
НАП,35,376.0,38.6743,1-9СП(к),НАП(к),1602959733
1-9СП(1+;3+;9+),17,146.0,30.9176,2АП(к),1-9СП(к),1602959768
4СП(4+),44,332.0,27.1636,Ч1УП,4СП(к),1602960038
НАП,34,376.0,39.8118,1-9СП(к),НАП(к),1602960403
1-9СП(1+;3+;9+),16,146.0,32.85,2АП(к),1-9СП(к),1602960437
4СП(4+),39,332.0,30.6462,Ч1УП,4СП(к),1602960631
ЧДП,24,223.0,33.45,2-8СП(к),ЧДП(к),1602960737
НАП,47,376.0,28.8,1-9СП(к),НАП(к),1602961031
1-9СП(1+;3+;9+),19,146.0,27.6632,2АП(к),1-9СП(к),1602961078
4СП(4+),28,332.0,42.6857,Ч1УП,4СП(к),1602961234
1-9СП(1+;3+;9-),20,146.0,26.28,НАП(к),1-9СП(к),1602961493
НАП,46,376.0,29.4261,Н1ИП,НАП(к),1602961513
4СП(4+),25,332.0,47.808,6-14СП(к),4СП(к),1602963942
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1602964054
НАП,30,376.0,45.12,Н1ИП,НАП(к),1602964064
4СП(4+),35,332.0,34.1486,6-14СП(к),4СП(к),1602965276
ЧДП,23,223.0,34.9043,2-8СП(к),ЧДП(к),1602966412
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1602966578
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1602966602
НАП,93,376.0,14.5548,1-9СП(к),НАП(к),1602966871
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1602967435
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1602967459
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1602967550
1-9СП(1+;3+;9-),43,146.0,12.2233,НАП(к),1-9СП(к),1602967726
НАП,75,376.0,18.048,Н1ИП,НАП(к),1602967769
ЧДП,27,223.0,29.7333,2-8СП(к),ЧДП(к),1602968139
НАП,22,376.0,61.5273,1-9СП(к),НАП(к),1602971304
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1602971326
4СП(4+),19,332.0,62.9053,Ч1УП,4СП(к),1602971416
1-9СП(1-),8,39.0,17.55,НАП(к),1-9СП(к),1602971641
НАП,21,376.0,64.4571,1-9СП(к),НАП(к),1602973361
1-9СП(1+;3+;9+),9,146.0,58.4,2АП(к),1-9СП(к),1602973382
4СП(4+),19,332.0,62.9053,Ч1УП,4СП(к),1602973464
НАП,32,376.0,42.3,1-9СП(к),НАП(к),1602975573
1-9СП(1+;3+;9-),13,146.0,40.4308,3АП(к),1-9СП(к),1602975605
ЧДП,20,223.0,40.14,ЧД1УП,ЧДП(к),1602975735
4СП(4+),24,332.0,49.8,6-14СП(к),4СП(к),1602976023
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1602976133
НАП,29,376.0,46.6759,Н1ИП,НАП(к),1602976143
НАП,43,376.0,31.4791,1-9СП(к),НАП(к),1602980283
ЧДП,86,223.0,9.33488,2-8СП(к),ЧДП(к),1602980802
НАП,21,376.0,64.4571,1-9СП(к),НАП(к),1602981020
1-9СП(1+;3+;9+),9,146.0,58.4,2АП(к),1-9СП(к),1602981041
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1602981131
ЧДП,19,223.0,42.2526,2-8СП(к),ЧДП(к),1602981661
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1602981781
НАП,38,376.0,35.6211,Н1ИП,НАП(к),1602981793
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1602984810
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1602984834
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1602984931
ЧДП,24,223.0,33.45,2-8СП(к),ЧДП(к),1602984997
НАП,22,376.0,61.5273,1-9СП(к),НАП(к),1602985821
1-9СП(1+;3+;9+),9,146.0,58.4,2АП(к),1-9СП(к),1602985843
НАП,19,376.0,71.2421,1-9СП(к),НАП(к),1602986778
1-9СП(1+;3+;9+),9,146.0,58.4,2АП(к),1-9СП(к),1602986797
4СП(4+),19,332.0,62.9053,Ч1УП,4СП(к),1602986875
1-9СП(1+;3+;9-),43,146.0,12.2233,НАП(к),1-9СП(к),1602987081
НАП,65,376.0,20.8246,Н1ИП,НАП(к),1602987124
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1602989416
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1602989518
НАП,27,376.0,50.1333,Н1ИП,НАП(к),1602989528
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1602991222
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1602991327
НАП,28,376.0,48.3429,Н1ИП,НАП(к),1602991337
4СП(4+),22,332.0,54.3273,6-14СП(к),4СП(к),1602992096
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1602992198
НАП,28,376.0,48.3429,Н1ИП,НАП(к),1602992208
НАП,32,376.0,42.3,1-9СП(к),НАП(к),1602993874
1-9СП(1+;3-),9,108.0,43.2,5-13СП(к),1-9СП(к),1602993906
НАП,38,376.0,35.6211,1-9СП(к),НАП(к),1602997801
1-9СП(1+;3+;9-),17,146.0,30.9176,3АП(к),1-9СП(к),1602997839
ЧДП,20,223.0,40.14,ЧД1УП,ЧДП(к),1602997990
4СП(4+),24,332.0,49.8,6-14СП(к),4СП(к),1602998729
1-9СП(1+;3+;9+),8,146.0,65.7,НАП(к),1-9СП(к),1602998837
НАП,28,376.0,48.3429,Н1ИП,НАП(к),1602998845
4СП(4+),24,332.0,49.8,6-14СП(к),4СП(к),1603000682
1-9СП(1+;3+;9+),9,146.0,58.4,НАП(к),1-9СП(к),1603000787
НАП,28,376.0,48.3429,Н1ИП,НАП(к),1603000796
4СП(4+),17,332.0,70.3059,6-14СП(к),4СП(к),1603002137
1-9СП(1+;3+;9+),8,146.0,65.7,НАП(к),1-9СП(к),1603002216
4СП(4+),37,332.0,32.3027,6-14СП(к),4СП(к),1603005303
ЧДП,19,223.0,42.2526,2-8СП(к),ЧДП(к),1603005983
1-9СП(1+;3+;9-),13,146.0,40.4308,НАП(к),1-9СП(к),1603006105
НАП,34,376.0,39.8118,Н1ИП,НАП(к),1603006118
4СП(4+),36,332.0,33.2,6-14СП(к),4СП(к),1603008676
НАП,49,376.0,27.6245,1-9СП(к),НАП(к),1603008860
1-9СП(1+;3+;9-),26,146.0,20.2154,3АП(к),1-9СП(к),1603008909
ЧДП,21,223.0,38.2286,ЧД1УП,ЧДП(к),1603009096
1-9СП(1+;3-),9,108.0,43.2,НАП(к),1-9СП(к),1603009274
4СП(4+),21,332.0,56.9143,6-14СП(к),4СП(к),1603009703
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1603009804
НАП,27,376.0,50.1333,Н1ИП,НАП(к),1603009814
4СП(4+),34,332.0,35.1529,6-14СП(к),4СП(к),1603010064
1-9СП(1+;3-),9,108.0,43.2,НАП(к),1-9СП(к),1603010349
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1603010643
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1603010744
НАП,24,376.0,56.4,Н1ИП,НАП(к),1603010757
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1603011319
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1603011425
НАП,30,376.0,45.12,Н1ИП,НАП(к),1603011435
ЧДП,20,223.0,40.14,2-8СП(к),ЧДП(к),1603012433
4СП(4+),17,332.0,70.3059,6-14СП(к),4СП(к),1603012618
1-9СП(1+;3+;9+),8,146.0,65.7,НАП(к),1-9СП(к),1603012697
1-9СП(1+;3+;9-),17,146.0,30.9176,НАП(к),1-9СП(к),1603013239
НАП,40,376.0,33.84,Н1ИП,НАП(к),1603013256
НАП,23,376.0,58.8522,1-9СП(к),НАП(к),1603016116
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1603016139
4СП(4+),24,332.0,49.8,Ч1УП,4СП(к),1603016236
ЧДП,32,223.0,25.0875,2-8СП(к),ЧДП(к),1603017305
1-9СП(1+;3-),24,108.0,16.2,НАП(к),1-9СП(к),1603018318
НАП,162,376.0,8.35556,1-9СП(к),НАП(к),1603018342
1-9СП(1-),18,39.0,7.8,7СП(к),1-9СП(к),1603018504
НАП,108,376.0,12.5333,1-9СП(к),НАП(к),1603019541
1-9СП(1+;3-),17,108.0,22.8706,НАП(к),1-9СП(к),1603020789
НАП,133,376.0,10.1774,1-9СП(к),НАП(к),1603020806
1-9СП(1+;3-),37,108.0,10.5081,5-13СП(к),1-9СП(к),1603020939
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1603021811
1-9СП(1+;3+;9+),11,146.0,47.7818,НАП(к),1-9СП(к),1603021916
НАП,27,376.0,50.1333,Н1ИП,НАП(к),1603021927
4СП(4+),25,332.0,47.808,6-14СП(к),4СП(к),1603022384
1-9СП(1+;3+;9+),9,146.0,58.4,НАП(к),1-9СП(к),1603022496
НАП,28,376.0,48.3429,Н1ИП,НАП(к),1603022505
НАП,97,376.0,13.9546,1-9СП(к),НАП(к),1603022749
НАП,20,376.0,67.68,1-9СП(к),НАП(к),1603026635
1-9СП(1+;3+;9+),9,146.0,58.4,2АП(к),1-9СП(к),1603026655
4СП(4+),16,332.0,74.7,Ч1УП,4СП(к),1603026740
НАП,20,376.0,67.68,1-9СП(к),НАП(к),1603027877
1-9СП(1+;3+;9+),9,146.0,58.4,2АП(к),1-9СП(к),1603027897
4СП(4+),20,332.0,59.76,Ч1УП,4СП(к),1603027978
НАП,21,376.0,64.4571,1-9СП(к),НАП(к),1603028516
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1603028537
ЧДП,92,223.0,8.72609,ЧД1УП,ЧДП(к),1603029891
4СП(4+),26,332.0,45.9692,6-14СП(к),4СП(к),1603032463
1-9СП(1+;3+;9+),12,146.0,43.8,НАП(к),1-9СП(к),1603032567
НАП,26,376.0,52.0615,Н1ИП,НАП(к),1603032579
4СП(4+),22,332.0,54.3273,6-14СП(к),4СП(к),1603034435
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1603034537
НАП,28,376.0,48.3429,Н1ИП,НАП(к),1603034547
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1603036327
1-9СП(1+;3+;9+),11,146.0,47.7818,НАП(к),1-9СП(к),1603036435
НАП,30,376.0,45.12,Н1ИП,НАП(к),1603036446
ЧДП,27,223.0,29.7333,2-8СП(к),ЧДП(к),1603039357
НАП,43,376.0,31.4791,1-9СП(к),НАП(к),1603040062
1-9СП(1+;3+;9+),23,146.0,22.8522,2АП(к),1-9СП(к),1603040105
4СП(4+),35,332.0,34.1486,6-14СП(к),4СП(к),1603040510
ЧДП,23,223.0,34.9043,2-8СП(к),ЧДП(к),1603043771
НАП,38,376.0,35.6211,1-9СП(к),НАП(к),1603043889
1-9СП(1+;3+;9-),15,146.0,35.04,НАП(к),1-9СП(к),1603044157
НАП,41,376.0,33.0146,Н1ИП,НАП(к),1603044172
НАП,21,376.0,64.4571,1-9СП(к),НАП(к),1603046086
1-9СП(1+;3+;9+),9,146.0,58.4,2АП(к),1-9СП(к),1603046107
4СП(4+),20,332.0,59.76,Ч1УП,4СП(к),1603046188
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1603046641
1-9СП(1+;3+;9+),8,146.0,65.7,2АП(к),1-9СП(к),1603046666
4СП(4+),22,332.0,54.3273,Ч1УП,4СП(к),1603046756
ЧДП,29,223.0,27.6828,2-8СП(к),ЧДП(к),1603046896
НАП,27,376.0,50.1333,1-9СП(к),НАП(к),1603047231
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1603047258
4СП(4+),22,332.0,54.3273,Ч1УП,4СП(к),1603047358
НАП,31,376.0,43.6645,1-9СП(к),НАП(к),1603048658
1-9СП(1+;3+;9+),13,146.0,40.4308,2АП(к),1-9СП(к),1603048689
4СП(4+),26,332.0,45.9692,Ч1УП,4СП(к),1603048799
1-9СП(1+;3+;9-),34,146.0,15.4588,НАП(к),1-9СП(к),1603048893
НАП,57,376.0,23.7474,Н1ИП,НАП(к),1603048927
4СП(4+),121,332.0,9.87769,6-14СП(к),4СП(к),1603049180
НАП,42,376.0,32.2286,1-9СП(к),НАП(к),1603064992
1-9СП(1+;3+;9+),23,146.0,22.8522,2АП(к),1-9СП(к),1603065034
НАП,36,376.0,37.6,1-9СП(к),НАП(к),1603065767
1-9СП(1+;3-),10,108.0,38.88,5-13СП(к),1-9СП(к),1603065803
ЧДП,20,223.0,40.14,2-8СП(к),ЧДП(к),1603066157
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1603066282
НАП,32,376.0,42.3,Н1ИП,НАП(к),1603066294
ЧДП,20,223.0,40.14,2-8СП(к),ЧДП(к),1603066666
ЧДП,33,223.0,24.3273,2-8СП(к),ЧДП(к),1603067507
4СП(4+),74,332.0,16.1514,Ч1УП,4СП(к),1603067646
НАП,48,376.0,28.2,1-9СП(к),НАП(к),1603068109
1-9СП(1+;3+;9+),23,146.0,22.8522,2АП(к),1-9СП(к),1603068157
4СП(4+),34,332.0,35.1529,Ч1УП,4СП(к),1603068394
ЧДП,22,223.0,36.4909,2-8СП(к),ЧДП(к),1603068634
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1603069063
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1603069087
4СП(4+),27,332.0,44.2667,Ч1УП,4СП(к),1603069184
1-9СП(1+;3+;9-),15,146.0,35.04,НАП(к),1-9СП(к),1603069493
НАП,41,376.0,33.0146,Н1ИП,НАП(к),1603069508
НАП,64,376.0,21.15,1-9СП(к),НАП(к),1603071258
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1603071535
ЧДП,24,223.0,33.45,2-8СП(к),ЧДП(к),1603071956
НАП,16,376.0,84.6,1-9СП(к),НАП(к),1603072402
1-9СП(1+;3+;9+),7,146.0,75.0857,2АП(к),1-9СП(к),1603072418
1-9СП(1+;3+;9-),32,146.0,16.425,НАП(к),1-9СП(к),1603072582
НАП,54,376.0,25.0667,Н1ИП,НАП(к),1603072614
ЧДП,120,223.0,6.69,2-8СП(к),ЧДП(к),1603074894
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1603075791
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1603075815
4СП(4+),21,332.0,56.9143,Ч1УП,4СП(к),1603075905
ЧДП,18,223.0,44.6,2-8СП(к),ЧДП(к),1603077845
1-9СП(1+;3+;9-),13,146.0,40.4308,НАП(к),1-9СП(к),1603077972
НАП,35,376.0,38.6743,Н1ИП,НАП(к),1603077985
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1603079475
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1603079500
4СП(4+),25,332.0,47.808,Ч1УП,4СП(к),1603079602
ЧДП,28,223.0,28.6714,2-8СП(к),ЧДП(к),1603080178
НАП,35,376.0,38.6743,1-9СП(к),НАП(к),1603080269
1-9СП(1+;3-),9,108.0,43.2,5-13СП(к),1-9СП(к),1603080304
1-9СП(1+;3+;9-),18,146.0,29.2,НАП(к),1-9СП(к),1603080493
НАП,48,376.0,28.2,Н1ИП,НАП(к),1603080511
НАП,19,376.0,71.2421,1-9СП(к),НАП(к),1603082100
1-9СП(1+;3+;9+),8,146.0,65.7,2АП(к),1-9СП(к),1603082119
НАП,21,376.0,64.4571,1-9СП(к),НАП(к),1603082804
1-9СП(1+;3+;9+),9,146.0,58.4,2АП(к),1-9СП(к),1603082825
4СП(4+),21,332.0,56.9143,Ч1УП,4СП(к),1603082908
НАП,23,376.0,58.8522,1-9СП(к),НАП(к),1603084140
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1603084163
4СП(4+),19,332.0,62.9053,Ч1УП,4СП(к),1603084247
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1603084795
1-9СП(1+;3+;9+),13,146.0,40.4308,2АП(к),1-9СП(к),1603084820
4СП(4+),26,332.0,45.9692,Ч1УП,4СП(к),1603084929
НАП,32,376.0,42.3,1-9СП(к),НАП(к),1603087914
1-9СП(1+;3+;9-),13,146.0,40.4308,3АП(к),1-9СП(к),1603087946
4СП(4+),39,332.0,30.6462,6-14СП(к),4СП(к),1603087980
ЧДП,20,223.0,40.14,ЧД1УП,ЧДП(к),1603088067
1-9СП(1+;3+;9+),16,146.0,32.85,НАП(к),1-9СП(к),1603088168
НАП,38,376.0,35.6211,Н1ИП,НАП(к),1603088184
4СП(4+),21,332.0,56.9143,6-14СП(к),4СП(к),1603088528
1-9СП(1+;3+;9+),9,146.0,58.4,НАП(к),1-9СП(к),1603088622
НАП,24,376.0,56.4,Н1ИП,НАП(к),1603088631
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1603089070
1-9СП(1+;3+;9+),11,146.0,47.7818,НАП(к),1-9СП(к),1603089175
НАП,29,376.0,46.6759,Н1ИП,НАП(к),1603089186
4СП(4+),25,332.0,47.808,6-14СП(к),4СП(к),1603089575
1-9СП(1+;3+;9+),12,146.0,43.8,НАП(к),1-9СП(к),1603089690
НАП,32,376.0,42.3,Н1ИП,НАП(к),1603089702
НАП,41,376.0,33.0146,1-9СП(к),НАП(к),1603091311
1-9СП(1+;3+;9-),16,146.0,32.85,3АП(к),1-9СП(к),1603091352
ЧДП,23,223.0,34.9043,ЧД1УП,ЧДП(к),1603091507
4СП(4+),36,332.0,33.2,6-14СП(к),4СП(к),1603091661
4СП(4+),25,332.0,47.808,6-14СП(к),4СП(к),1603092344
1-9СП(1+;3+;9+),11,146.0,47.7818,НАП(к),1-9СП(к),1603092457
НАП,30,376.0,45.12,Н1ИП,НАП(к),1603092468
НАП,29,376.0,46.6759,1-9СП(к),НАП(к),1603094055
4СП(4+),30,332.0,39.84,6-14СП(к),4СП(к),1603094057
1-9СП(1+;3+;9-),12,146.0,43.8,3АП(к),1-9СП(к),1603094084
ЧДП,19,223.0,42.2526,ЧД1УП,ЧДП(к),1603094205
4СП(4+),30,332.0,39.84,6-14СП(к),4СП(к),1603094989
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1603095399
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1603096945
1-9СП(1+;3+;9+),9,146.0,58.4,НАП(к),1-9СП(к),1603097053
НАП,28,376.0,48.3429,Н1ИП,НАП(к),1603097062
ЧДП,18,223.0,44.6,2-8СП(к),ЧДП(к),1603098468
4СП(4+),21,332.0,56.9143,6-14СП(к),4СП(к),1603098980
1-9СП(1+;3+;9+),9,146.0,58.4,НАП(к),1-9СП(к),1603099078
1-9СП(1+;3+;9-),39,146.0,13.4769,НАП(к),1-9СП(к),1603099364
НАП,62,376.0,21.8323,Н1ИП,НАП(к),1603099403
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1603101109
1-9СП(1+;3+;9+),13,146.0,40.4308,2АП(к),1-9СП(к),1603101134
4СП(4+),28,332.0,42.6857,Ч1УП,4СП(к),1603101239
НАП,30,376.0,45.12,1-9СП(к),НАП(к),1603102983
1-9СП(1+;3+;9+),16,146.0,32.85,2АП(к),1-9СП(к),1603103013
4СП(4+),60,332.0,19.92,Ч1УП,4СП(к),1603104067
ЧДП,20,223.0,40.14,2-8СП(к),ЧДП(к),1603104520
1-9СП(1+;3+;9-),14,146.0,37.5429,НАП(к),1-9СП(к),1603104651
НАП,37,376.0,36.5838,Н1ИП,НАП(к),1603104665
ЧДП,18,223.0,44.6,2-8СП(к),ЧДП(к),1603105124
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1603105245
НАП,34,376.0,39.8118,Н1ИП,НАП(к),1603105257
4СП(4+),21,332.0,56.9143,6-14СП(к),4СП(к),1603106664
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1603106754
НАП,26,376.0,52.0615,Н1ИП,НАП(к),1603106764
4СП(4+),56,332.0,21.3429,6-14СП(к),4СП(к),1603107267
4СП(4+),16,332.0,74.7,6-14СП(к),4СП(к),1603108130
1-9СП(1+;3+;9+),8,146.0,65.7,НАП(к),1-9СП(к),1603108214
4СП(4+),49,332.0,24.3918,6-14СП(к),4СП(к),1603109246
НАП,44,376.0,30.7636,1-9СП(к),НАП(к),1603109501
1-9СП(1+;3+;9+),34,146.0,15.4588,НАП(к),1-9СП(к),1603109849
НАП,65,376.0,20.8246,Н1ИП,НАП(к),1603109883
4СП(4+),79,332.0,15.1291,6-14СП(к),4СП(к),1603111156
НАП,79,376.0,17.1342,1-9СП(к),НАП(к),1603111498
НАП,23,376.0,58.8522,1-9СП(к),НАП(к),1603112696
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1603112719
4СП(4+),21,332.0,56.9143,Ч1УП,4СП(к),1603112812
ЧДП,29,223.0,27.6828,2-8СП(к),ЧДП(к),1603113670
1-9СП(1+;3+;9+),15,146.0,35.04,НАП(к),1-9СП(к),1603113836
НАП,40,376.0,33.84,Н1ИП,НАП(к),1603113851
1-9СП(1-),12,39.0,11.7,НАП(к),1-9СП(к),1603114085
НАП,124,376.0,10.9161,1-9СП(к),НАП(к),1603114097
1-9СП(1+;3-),26,108.0,14.9538,5-13СП(к),1-9СП(к),1603114221
НАП,173,376.0,7.82428,1-9СП(к),НАП(к),1603114842
1-9СП(1-),11,39.0,12.7636,7СП(к),1-9СП(к),1603115015
4СП(4+),30,332.0,39.84,6-14СП(к),4СП(к),1603115732
1-9СП(1+;3+;9+),11,146.0,47.7818,НАП(к),1-9СП(к),1603115851
НАП,27,376.0,50.1333,Н1ИП,НАП(к),1603115862
НАП,95,376.0,14.2484,1-9СП(к),НАП(к),1603116180
4СП(4+),35,332.0,34.1486,6-14СП(к),4СП(к),1603116244
1-9СП(1+;3+;9+),17,146.0,30.9176,НАП(к),1-9СП(к),1603116848
НАП,39,376.0,34.7077,Н1ИП,НАП(к),1603116865
НАП,21,376.0,64.4571,1-9СП(к),НАП(к),1603118503
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1603118524
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1603118612
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1603119167
1-9СП(1+;3+;9+),15,146.0,35.04,2АП(к),1-9СП(к),1603119192
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1603119288
ЧДП,27,223.0,29.7333,2-8СП(к),ЧДП(к),1603119618
1-9СП(1+;3+;9+),15,146.0,35.04,НАП(к),1-9СП(к),1603119782
НАП,39,376.0,34.7077,Н1ИП,НАП(к),1603119797
4СП(4+),74,332.0,16.1514,6-14СП(к),4СП(к),1603119940
НАП,32,376.0,42.3,1-9СП(к),НАП(к),1603121717
1-9СП(1+;3+;9-),16,146.0,32.85,3АП(к),1-9СП(к),1603121749
4СП(4+),43,332.0,27.7953,6-14СП(к),4СП(к),1603121848
ЧДП,18,223.0,44.6,ЧД1УП,ЧДП(к),1603121886
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1603122015
НАП,34,376.0,39.8118,Н1ИП,НАП(к),1603122028
4СП(4+),20,332.0,59.76,6-14СП(к),4СП(к),1603122428
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1603122529
НАП,27,376.0,50.1333,Н1ИП,НАП(к),1603122539
НАП,26,376.0,52.0615,1-9СП(к),НАП(к),1603124625
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1603124651
4СП(4+),22,332.0,54.3273,Ч1УП,4СП(к),1603124745
НАП,29,376.0,46.6759,1-9СП(к),НАП(к),1603125170
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1603125199
4СП(4+),20,332.0,59.76,Ч1УП,4СП(к),1603125292
НАП,45,376.0,30.08,1-9СП(к),НАП(к),1603126427
1-9СП(1+;3+;9+),20,146.0,26.28,2АП(к),1-9СП(к),1603126472
ЧДП,26,223.0,30.8769,2-8СП(к),ЧДП(к),1603126867
НАП,28,376.0,48.3429,1-9СП(к),НАП(к),1603129391
