name,move_sec,length,speed_kmh,move_to_ts_name,self_ts_name,self_busy_sec
1АП(на_IП),79,607.0,27.6608,3СП(к),1АП(к),1605292926
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1605293034
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605293610
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1605293976
1АП(на_IП),95,607.0,23.0021,3СП(к),1АП(к),1605294723
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605296155
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605296942
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605297633
1АП(на_IП),36,607.0,60.7,3СП(к),1АП(к),1605297635
ЧГП(на_IIП),14,298.0,76.6286,4СП(к),ЧГП(к),1605300382
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1605301407
1АП(на_IП),36,607.0,60.7,3СП(к),1АП(к),1605306225
ЧГП(на_IIП),12,298.0,89.4,4СП(к),ЧГП(к),1605307258
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1605308117
ЧГП(на_IIП),59,298.0,18.1831,4СП(к),ЧГП(к),1605308308
1АП(на_IП),42,607.0,52.0286,3СП(к),1АП(к),1605309254
ЧГП(на_IIП),71,298.0,15.1099,4СП(к),ЧГП(к),1605309321
ЧГП(на_IIП),33,298.0,32.5091,4СП(к),ЧГП(к),1605309872
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1605311065
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1605311611
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605312734
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1605312761
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605313725
1АП(на_5П),78,607.0,28.0154,3СП(к),1АП(к),1605313790
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605314515
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1605315602
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605315709
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605317212
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605317881
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1605318088
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605321756
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605324044
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1605324298
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1605324846
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605326561
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605327106
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605328011
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1605330562
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1605332671
ЧГП(на_3П),53,298.0,20.2415,4СП(к),ЧГП(к),1605333169
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1605334896
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605336689
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605340927
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605341922
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605343337
1АП(на_IП),44,607.0,49.6636,3СП(к),1АП(к),1605347005
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605349535
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605350104
1АП(на_IП),45,607.0,48.56,3СП(к),1АП(к),1605350179
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605351065
ЧГП(на_IIП),24,298.0,44.7,4СП(к),ЧГП(к),1605351606
1АП(на_IП),36,607.0,60.7,3СП(к),1АП(к),1605352396
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605353745
1АП(на_IП),40,607.0,54.63,3СП(к),1АП(к),1605357672
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605359028
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605361488
1АП(на_IП),58,607.0,37.6759,3СП(к),1АП(к),1605363367
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1605363482
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605365126
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605366296
1АП(на_IП),42,607.0,52.0286,3СП(к),1АП(к),1605367171
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605367521
1АП(на_IП),48,607.0,45.525,3СП(к),1АП(к),1605368339
1АП(на_IП),113,607.0,19.3381,3СП(к),1АП(к),1605372242
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605374991
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605376106
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1605377067
1АП(на_IП),68,607.0,32.1353,3СП(к),1АП(к),1605377059
1АП(на_IIП),84,607.0,26.0143,3СП(к),1АП(к),1605380048
